ProductID,ProductOracleSerial,ProductModelNO,ProductMPN,CategoryId,CategoryName,FamilyId,FamilyName,ProductCategoryID,ProductCategoryName,RmsCategoryId,RmsFamilyId,RmsSubfamilyId,BrandID,BrandName,BrandNameA,BrandNameE,ProductNameE,ProductDescriptionE,ProductSmallDescriptionE,ProductNameA,ProductDescriptionA,ProductSmallDescriptionA,Url360Ar,Url360En,ProductImageLargePath,ProductImageSmallPath,VideoUrlAr,VideoUrlEn,ProductSize
194925,194925,WDBYFT0040BBK,WDBYFT0040BBK,994,Computing,9940019,Drives & Storage,99400190123,External Hard Drives,3,310,3,0,WESTERN DIGITAL,?????? ???????,WESTERN DIGITAL,"Western Digital My Passport, 4TB, USB 3.0, Black","WDBYFT0040BBK--Western Digital My Passport, 4TB, USB 3.0, Black","Western Digital My Passport, 4TB, USB 3.0, Black",?????? ??????? ???? ???? 4 ????????,"?????? ??????? ???? ???? 4 ????????, ??? ????","?????? ??????? ???? ???? 4 ????????, ??? ????",https://embed.imajize.com/2855541?lang=ar,https://embed.imajize.com/2855541?lang=en,http://cdn.extrastores.com/ImagesSections/product/166/9994290_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/166/9994290_L_1_2.jpg,NULL,NULL,S
196096,196096,WDBYFT0040BBL-WESN,WDBYFT0040BBL-WESN,994,Computing,9940019,Drives & Storage,99400190123,External Hard Drives,3,310,3,0,WESTERN DIGITAL,?????? ???????,WESTERN DIGITAL,"WESTERN DIGITAL My Passport 4TB, USB 3.0, Blue","WDBYFT0040BBL-WESN--WESTERN DIGITAL My Passport 4TB, USB 3.0, Blue","WESTERN DIGITAL My Passport 4TB, USB 3.0, Blue",?????? ??????? ??? ??? ????? 4 ????????,"?????? ??????? ??? ??? ????? 4 ????????, ?? ?? ?? 3.0, ????","?????? ??????? ??? ??? ????? 4 ????????, ?? ?? ?? 3.0, ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/166/9995523_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/166/9995523_L_1_2.jpg,NULL,NULL,S
196097,196097,WDBYFT0040BRD-WESN,WDBYFT0040BRD-WESN,994,Computing,9940019,Drives & Storage,99400190123,External Hard Drives,3,310,3,0,WESTERN DIGITAL,?????? ???????,WESTERN DIGITAL,"WESTERN DIGITAL My Passport 4TB USB 3.0, Red","WDBYFT0040BRD-WESN--WESTERN DIGITAL My Passport 4TB USB 3.0, Red","WESTERN DIGITAL My Passport 4TB USB 3.0, Red",?????? ??????? ??? ??? ????? 4 ????????,"?????? ??????? ??? ??? ????? 4 ????????, ?? ?? ?? 3.0, ????","?????? ??????? ??? ??? ????? 4 ????????, ?? ?? ?? 3.0, ????",https://embed.imajize.com/9532599?lang=ar,https://embed.imajize.com/9532599?lang=en,http://cdn.extrastores.com/ImagesSections/product/166/9995521_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/166/9995521_L_1_2.jpg,NULL,NULL,S
196098,196098,WDBYFT0040BWT-WESN,WDBYFT0040BWT-WESN,994,Computing,9940019,Drives & Storage,99400190123,External Hard Drives,3,310,3,0,WESTERN DIGITAL,?????? ???????,WESTERN DIGITAL,"WESTERN DIGITAL My Passport 4TB USB 3.0, White","WDBYFT0040BWT-WESN--WESTERN DIGITAL My Passport 4TB USB 3.0, White","WESTERN DIGITAL My Passport 4TB USB 3.0, White",?????? ??????? ??? ??? ????? 4 ????????,"?????? ??????? ??? ??? ????? 4 ????????, ?? ?? ?? 3.0, ????","?????? ??????? ??? ??? ????? 4 ????????, ?? ?? ?? 3.0, ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/166/9995522_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/166/9995522_L_1_2.jpg,NULL,NULL,S
194915,194915,WDBYNN0010BBK,WDBYNN0010BBK,994,Computing,9940019,Drives & Storage,99400190123,External Hard Drives,3,310,3,0,WESTERN DIGITAL,?????? ???????,WESTERN DIGITAL,"Western Digital My Passport 1tb, Usb 3.0, Black","WDBYNN0010BBK--Western Digital My Passport 1tb, Usb 3.0, Black","Western Digital My Passport 1tb, Usb 3.0, Black",?????? ??????? ???? ???? 1 ???????? ????,"?????? ??????? ???? ???? 1 ????????, ????","?????? ??????? ???? ???? 1 ????????, ????",https://embed.imajize.com/3849903?lang=ar,https://embed.imajize.com/3849903?lang=en,http://cdn.extrastores.com/ImagesSections/product/166/9994271_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/166/9994271_L_1_2.jpg,NULL,NULL,S
194916,194916,WDBYNN0010BBL,WDBYNN0010BBL,994,Computing,9940019,Drives & Storage,99400190123,External Hard Drives,3,310,3,0,WESTERN DIGITAL,?????? ???????,WESTERN DIGITAL,"Western Digital My Passport 1tb, Usb 3.0, Blue","WDBYNN0010BBL--Western Digital My Passport 1tb, Usb 3.0, Blue","Western Digital My Passport 1tb, Usb 3.0, Blue",?????? ??????? ???? ???? 1 ???????? ????,"?????? ??????? ???? ???? 1 ????????, ????","?????? ??????? ???? ???? 1 ????????, ????",https://embed.imajize.com/9581768?lang=ar,https://embed.imajize.com/9581768?lang=en,http://cdn.extrastores.com/ImagesSections/product/166/9994272_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/166/9994272_L_1_2.jpg,NULL,NULL,S
194919,194919,WDBYNN0010BOR,WDBYNN0010BOR,994,Computing,9940019,Drives & Storage,99400190123,External Hard Drives,3,310,3,0,WESTERN DIGITAL,?????? ???????,WESTERN DIGITAL,"Western Digital My Passport 1tb, Usb 3.0, Orange","WDBYNN0010BOR--Western Digital My Passport 1tb, Usb 3.0, Orange","Western Digital My Passport 1tb, Usb 3.0, Orange",?????? ??????? ????????1???????? ???????,"?????? ??????? ???? ???? 1 ????????, ???????","?????? ??????? ???? ???? 1 ????????, ???????",https://embed.imajize.com/2428738?lang=ar,https://embed.imajize.com/2428738?lang=en,http://cdn.extrastores.com/ImagesSections/product/166/9994273_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/166/9994273_L_1_2.jpg,NULL,NULL,S
194917,194917,WDBYNN0010BRD,WDBYNN0010BRD,994,Computing,9940019,Drives & Storage,99400190123,External Hard Drives,3,310,3,0,WESTERN DIGITAL,?????? ???????,WESTERN DIGITAL,"Western Digital My Passport 1tb, Usb 3.0, Red","WDBYNN0010BRD--Western Digital My Passport 1tb, Usb 3.0, Red","Western Digital My Passport 1tb, Usb 3.0, Red",?????? ??????? ???? ???? 1 ???????? ????,"?????? ??????? ???? ???? 1 ????????, ????","?????? ??????? ???? ???? 1 ????????, ????",https://embed.imajize.com/1534831?lang=ar,https://embed.imajize.com/1534831?lang=en,http://cdn.extrastores.com/ImagesSections/product/166/9994274_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/166/9994274_L_1_2.jpg,NULL,NULL,S
100033737,100033737,WDBYNN0010BWT-WESN,WDBYNN0010BWT-WESN,994,Computing,9940019,Drives & Storage,99400190123,External Hard Drives,3,310,3,0,WD,????? ??,WD,"WD 1TB My Passport Portable Hard Drive, White","WDBYNN0010BWT-WESN---WD 1TB My Passport Portable Hard Drive, White","WD 1TB My Passport Portable Hard Drive, White","?????? ??????? ??? ??? ????? ??? 1 ????????, ??? ????","?????? ??????? ??? ??? ????? ??? 1 ????????, ??? ????","?????? ??????? ??? ??? ????? ??? 1 ????????, ??? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100033737_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100033737_L_1_2.jpg,,,S
100033738,100033738,WDBYNN0010BYL-WESN,WDBYNN0010BYL-WESN,994,Computing,9940019,Drives & Storage,99400190123,External Hard Drives,3,310,3,0,WD,????? ??,WD,"WD 1TB My Passport Portable Hard Drive, Yellow","WDBYNN0010BYL-WESN---WD 1TB My Passport Portable Hard Drive, Yellow","WD 1TB My Passport Portable Hard Drive, Yellow","?????? ??????? ??? ??? ????? ???  1 ????????, ??? ????","?????? ??????? ??? ??? ????? ???  1 ????????, ??? ????","?????? ??????? ??? ??? ????? ???  1 ????????, ??? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100033738_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100033738_L_1_2.jpg,,,S
189435,189435,21785,21785,993,Gaming,9930013,Games,99300130095,PlayStation,13,1303,1,0,TECMO KOEI,????? ???,TECMO KOEI,Arslan The Warriors of Legend for PS4,21785--Arslan The Warriors of Legend for PS4,Arslan The Warriors of Legend for PS4,???? ?????? ?????? ??? ????? ????? 4,???? ?????? ?????? ??? ????? ????? 4,???? ?????? ?????? ??? ????? ????? ?,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/124/9988126_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/124/9988126_L_1_2.jpg,NULL,NULL,S
189434,189434,22021,22021,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,CODEMASTERS,?????????,CODEMASTERS,Dirt Rally Legend Edition for Xbox One,22021--Dirt Rally Legend Edition for Xbox One,Dirt Rally Legend Edition for Xbox One,???? ??? ???? ?????? ??? ???? ??,???? ??? ???? ?????? ??? ???? ??,???? ??? ???? ?????? ??? ???? ??,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/123/9988138_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/123/9988138_L_1_2.jpg,NULL,NULL,S
192063,192063,23308,23308,993,Gaming,9930013,Games,99300130095,PlayStation,13,1303,1,0,KOEI,????,KOEI,Romance of the Three Kingdoms XIII PS4,23308--The western return of Romance of the Three Kingdoms after a 9 year hiatusDeveloped in celebration of the franchises 30th anniversaryRediscover a turbulent era of political instability large-scale conflict and human drama,The western return of Romance of the Three Kingdoms,?????? ??? ?? ??? ?????? ???? ????? 4,?????? ??? ?? ??? ?????? ???? ????? 4,?????? ??? ?? ??? ?????? ???? ????? 4,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/124/9991170_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/124/9991170_L_1_2.jpg,NULL,NULL,S
100038765,100038765,81116,81116,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,SQUARE ENIX,????? ?????,SQUARE ENIX,Shadow of The Tomb Raider XB1,81116--Shadow of The Tomb Raider XB1,Shadow of The Tomb Raider XB1,???? ??? ?? ???? ????? - ??? ???? ??,???? ??? ?? ???? ????? - ??? ???? ??,???? ??? ?? ???? ????? - ??? ???? ??,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100038765_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100038765_L_1_2.jpg,,,S
100042069,100042069,90939,90939,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,UBISOFT,??????,UBISOFT,Assassins Creed Odyssey Omega Edition - Xbox One,90939--Assassins Creed Odyssey Omega Edition XB1,90939--Assassins Creed Odyssey Omega Edition XB1,???????? ????? ??????? ?????? - ??? ???? ??,???????? ????? ??????? ?????? - ??? ???? ??,???????? ????? ??????? ?????? - ??? ???? ??,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100042069_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100042069_L_1_2.jpg,,,S
100042068,100042068,90960,90960,993,Gaming,9930013,Games,99300130095,PlayStation,13,1303,1,0,UBISOFT,??????,UBISOFT,Assassins Creed Odyssey Omega Edition - PS4,90960--Assassins Creed Odyssey Omega Edition PS4,90960--Assassins Creed Odyssey Omega Edition PS4,??????? ????? ??????? ?????? - ???? ????? 4,??????? ????? ??????? ?????? - ???? ????? 4,??????? ????? ??????? ?????? - ???? ????? 4,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100042068_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100042068_L_1_2.jpg,,,S
100014139,100014139,134099,134099,993,Gaming,9930013,Games,99300130095,PlayStation,13,1303,1,0,TELLTA,?????? ????,TELLTA,"Minecraft, Story mode, Season 2, PS 4",134099--Minecraft Story mode Season 2 PS4,"134099--Minecraft, Story mode, Season 2, PS 4","???? ?????, ????? ???, ?????? ??????, ????????? 4","???? ?????, ????? ???, ?????? ??????, ????????? 4",???? ????? ????? ??? ?????? ?????? ???? ????? 4,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100014139_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100014139_L_1_2.jpg,,,S
100014138,100014138,134105,134105,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,TELLTA,?????? ????,TELLTA,"Mineceaft, Story mode, Season 2, XB1",134105--Mineceaft Story mode Season 2  Xbox 1,"134105--Mineceaft, Story mode, Season 2, XB1","???? ?????, ????? ???, ?????? ??????, ??? ???? ??","???? ?????, ????? ???, ?????? ??????, ??? ???? ??",???? ????? ????? ??? ?????? ?????? ??? ???? ??,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100014138_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100014138_L_1_2.jpg,,,S
100023266,100023266,134600,134600,993,Gaming,9930013,Games,99300130096,Nintendo,13,1303,3,0,U&I Ent,?? ??? ?? ???,U&I Ent,Rime Nintendo Switch,134600--Rime Nintendo Switch,134600--Rime Nintendo Switch,???? ?????? ?????,???? ?????? ?????,???? ?????? ?????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100023266_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100023266_L_1_2.jpg,,,S
100030700,100030700,135164,135164,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,SQUARE ENIX,????? ?????,SQUARE ENIX,Hello Neighbor XB1,135164--Hello Neighbor XB1,135164--Hello Neighbor XB1,??? ????? ??? ???? 1,??? ????? ??? ???? 1,??? ????? ??? ???? 1,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100030700_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100030700_L_1_2.jpg,,,S
100037373,100037373,136116,,993,Gaming,9930013,Games,99300130096,Nintendo,13,1303,3,0,SQUARE ENIX,????? ?????,SQUARE ENIX,Hello Neighbour - Nintendo Switch,136116--Hello Neighbour - Nintendo Switch,136116--Hello Neighbour - Nintendo Switch,??? ????? - ???????? ?????,??? ????? - ???????? ?????,??? ????? - ???????? ?????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100037373_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100037373_L_1_2.jpg,,,S
192061,192061,1016394,1016394,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,CODEMASTERS,?????????,CODEMASTERS,F1 2016 DayOne Edition XBOX ONE,"1016394--F1 2016 immerses you in the on-track excitement of a FORMULA ONE career, including the inclusion of the iconic Safety Car and also the Virtual Safety Car for the first time.",F1 2016 immerses you in the on-track excitement of FORMULA 1,??????? 1 ??? ???? ??,??????? 1 ??? ???? ??,??????? 1 ??? ???? ??,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/123/9991167_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/123/9991167_L_1_2.jpg,NULL,NULL,S
100037376,100037376,6419792,,993,Gaming,9930013,Games,99300130095,PlayStation,13,1303,1,0,BETHESDA,???????,BETHESDA,Elder Scrolls Online Summerset - PS4,6419792--Elder Scrolls Online Summerset - PS4,Elder Scrolls Online Summerset - PS4,?? ????? ?????? ??????? - ???? ????? 4,?? ????? ?????? ??????? - ???? ????? 4,?? ????? ?????? ??????? - ???? ????? 4,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100037376_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100037376_L_1_2.jpg,,,S
100037374,100037374,6465472,,993,Gaming,9930013,Games,99300130095,PlayStation,13,1303,1,0,SQUARE ENIX,????? ?????,SQUARE ENIX,Hello Neighbour - PS4,6465472--Hello Neighbour - PS4,Hello Neighbour - PS4,??? ????? - ???? ????? 4,??? ????? - ???? ????? 4,??? ????? - ???? ????? 4,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100037374_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100037374_L_1_2.jpg,,,S
189440,189440,20222-1016061,20222-1016061,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,DEEP SILVER,???? ??????,DEEP SILVER,Homefront The Revolution Day 1 Edition for Xbox 1,20222-1016061--Homefront The Revolution Day 1 Edition for Xbox One,Homefront The Revolution Day 1 Edition for Xbox One,???? ??????? ?? ???????? ??? ???? ??,???? ??????? ?? ???????? ??? ???? ??,???? ??????? ?? ???????? ??? ???? ??,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/123/9988118_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/123/9988118_L_1_2.jpg,NULL,NULL,S
100001724,100001724,234-00117,234-00117,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,XBOX,??? ????,XBOX,Hard Kit Bundle Fh 3 For Xbox One S 1TB,234-00117--Forza Horizon 3 for Xbox One S 1TB,Forza Horizon 3 for Xbox One S 1TB,???? ??? ????? ????? ?????? 3  ??? ???? ??,???? ??? ????? ????? ?????? 3  ??? ???? ??,????? ??????? 3 ??? ???? ??,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100001724_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100001724_L_1_2.jpg,,,S
100008863,100008863,234-00192,234-00192,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,MICROSOFT,?????????,MICROSOFT,Shadow Of War scratch card,234-00192--Shadow Of War scratch card,Shadow Of War scratch card,???? ???? ??? ???? ?????? ???? ???? ???? ??,???? ???? ??? ???? ?????? ???? ???? ???? ??,???? ???? ??? ???? ?????? ???? ???? ???? ??,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100008863_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100008863_L_1_2.jpg,,,S
100009201,100009201,234-00238,234-00238,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,MICROSOFT,?????????,MICROSOFT,Xbox One Assassins Creed + Rainbow Siege Kit for Xbox one,234-00238--Xbox One Assassins Creed + Rainbow Siege Kit for Xbox one,234-00238--Xbox One Assassins Creed + Rainbow Siege Kit for Xbox one,???? ??????? ???? ?? ????? ???,???? ??????? ???? ?? ????? ???,???? ??????? ???? ?? ????? ???,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100009201_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100009201_L_1_2.jpg,,,S
100038565,100038565,234-00564,234-00564,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,MICROSOFT,?????????,MICROSOFT,Forza Horizon 4 Kit - Xbox One,234-00564--Forza Horizon 4 Kit - Xbox One,234-00564--Forza Horizon 4 Kit - Xbox One,???? ???? ????? ??????? 4 - ??? ???? ??,???? ???? ????? ??????? 4 - ??? ???? ??,???? ???? ????? ??????? 4 - ??? ???? ??,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100038565_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100038565_L_1_2.jpg,,,S
182973,182973,44Z-00024-M,44Z-00024-M,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,MICROSOFT,?????????,MICROSOFT,Minecraft Xbox One,44Z-00024--Minecraft Xbox One,Minecraft Xbox One,????????? ??? ???? ??,????????? ??? ???? ??,????????? ??? ???? ??,https://embed.imajize.com/9995072?lang=ar,https://embed.imajize.com/9995072?lang=en,http://cdn.extrastores.com/ImagesSections/product/123/9981616_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/123/9981616_L_1_2.jpg,NULL,NULL,S
191955,191955,44Z-00043,44Z-00043,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,MICROSOFT,?????????,MICROSOFT,Minecraft-Xbox One,44Z-00043--Minecraft-Xbox One Favorites Pack,Minecraft-Xbox One Favorites Pack,????????? ???? ??? ???? ????,????????? ???? ??? ???? ????,????????? ???? ??? ???? ????,https://embed.imajize.com/9085765?lang=ar,https://embed.imajize.com/9085765?lang=en,http://cdn.extrastores.com/ImagesSections/product/123/9990973_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/123/9990973_L_1_2.jpg,NULL,NULL,S
100038387,100038387,44Z-00105,44Z-00105,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,MICROSOFT,?????????,MICROSOFT,Minecraft Xbox One,44Z-00105---Minecraft Xbox One,Minecraft Xbox One,???? ????? - ??? ???? ??,???? ????? - ??? ???? ??,???? ????? - ??? ???? ??,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100038387_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100038387_L_1_2.jpg,,,S
192034,192034,4V9-00026,4V9-00026,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,MICROSOFT,?????????,MICROSOFT,Gears of War 4 Xbox One,4V9-00026--Gears of War 4 Xbox One,4V9-00026--Gears of War 4 Xbox One,???? ??? ??? 4 ??? ???? ??,???? ??? ??? 4 ??? ???? ??,???? ??? ??? 4 ??? ???? ??,https://embed.imajize.com/2506841?lang=ar,https://embed.imajize.com/2506841?lang=en,http://cdn.extrastores.com/ImagesSections/product/123/9991009_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/123/9991009_L_1_2.jpg,NULL,NULL,S
100031053,100031053,572-414-766,572-414-766,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,MILESTONE,???? ????,MILESTONE,Gravel XB1,572-414-766--Gravel XB1,Gravel XB1,????? ??? ???? ??,????? ??? ???? ??,????? ??? ???? ??,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100031053_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100031053_L_1_2.jpg,,,S
191805,191805,5C7-00292,5C7-00292,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,EA,?? ???,EA,Fifa 2017 for Xbox one scratch card,5C7-00292--Fifa 2017 for Xbox one scratch card,Fifa 2017 for Xbox one scratch card,???? ???? 2017 ??? ???? ??? ????? ????,???? ???? 2017 ??? ???? ??? ????? ????,???? ???? 2017 ??? ???? ??? ????? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/123/9990861_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/123/9990861_L_1_2.jpg,https://www.youtube.com/watch?v=yRo8DtAfNZ4,https://www.youtube.com/watch?v=yRo8DtAfNZ4,S
100038386,100038386,5DR-00026,,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,MICROSOFT,?????????,MICROSOFT,State of Decay 2 Xbox One,5DR-00026---State of Decay 2 Xbox One,State of Decay 2 Xbox One,???? ??? ????2 - ??? ???? ??,???? ??? ????2 - ??? ???? ??,???? ??? ????2 - ??? ???? ??,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100038386_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100038386_L_1_2.jpg,,,S
192027,192027,6AA-00019,6AA-00019,993,Gaming,9930013,Games,99300130094,XBox,13,1303,2,0,MICROSOFT,?????????,MICROSOFT,Dead Rising 4 MSX Xbox One,6AA-00019--6AA-00027-Dead Rising 4 MSX Xbox One,6AA-00027-Dead Rising 4 MSX Xbox One,??? ????? 4 ???? ??? ???? ??,??? ????? 4 ???? ??? ???? ??,??? ????? 4 ???? ??? ???? ??,https://embed.imajize.com/2669396?lang=ar,https://embed.imajize.com/2669396?lang=en,http://cdn.extrastores.com/ImagesSections/product/123/9990976_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/123/9990976_L_1_2.jpg,NULL,NULL,S
